x y z
0.096620 -0.081921 0.139321
0.096786 -0.082021 0.139355
0.096950 -0.082112 0.139390
0.097135 -0.082202 0.139436
0.097294 -0.082263 0.139477
0.097476 -0.082348 0.139516
0.097679 -0.082414 0.139572
0.097870 -0.082472 0.139621
0.098086 -0.082531 0.139683
0.098268 -0.082574 0.139735
0.098473 -0.082616 0.139793
0.098680 -0.082654 0.139855
0.098877 -0.082689 0.139911
0.099040 -0.082716 0.139960
0.099292 -0.082744 0.140027
0.099443 -0.082766 0.140073
0.099746 -0.082792 0.140154
0.099983 -0.082812 0.140218
0.100138 -0.082825 0.140261
0.100361 -0.082834 0.140313
0.100627 -0.082844 0.140374
0.100821 -0.082854 0.140419
0.101083 -0.082865 0.140480
0.101294 -0.082874 0.140530
0.101408 -0.082876 0.140554
0.101704 -0.082878 0.140617
0.101978 -0.082885 0.140677
0.102206 -0.082885 0.140721
0.102393 -0.082887 0.140764
0.102589 -0.082883 0.140802
0.102789 -0.082885 0.140846
0.103020 -0.082896 0.140899
0.103205 -0.082907 0.140943
0.103424 -0.082924 0.140999
0.103608 -0.082939 0.141048
0.103832 -0.082964 0.141107
0.104005 -0.082990 0.141156
0.104198 -0.083021 0.141214
0.104386 -0.083052 0.141274
0.104624 -0.083100 0.141353
0.104782 -0.083131 0.141407
0.104940 -0.083169 0.141465
0.105104 -0.083210 0.141526
0.105280 -0.083265 0.141599
0.105409 -0.083310 0.141656
0.105541 -0.083367 0.141715
0.105720 -0.083451 0.141796
0.105863 -0.083526 0.141861
0.106040 -0.083642 0.141947
0.106171 -0.083728 0.142007
0.106302 -0.083808 0.142062
0.106447 -0.083915 0.142127
0.106604 -0.084041 0.142201
0.106742 -0.084136 0.142258
0.106860 -0.084228 0.142313
0.107008 -0.084345 0.142381
0.107146 -0.084457 0.142448
0.107282 -0.084564 0.142513
0.107420 -0.084669 0.142575
0.107566 -0.084780 0.142644
0.107736 -0.084905 0.142724
0.107855 -0.084995 0.142784
0.108013 -0.085093 0.142853
0.108148 -0.085174 0.142914
0.108297 -0.085249 0.142972
0.108464 -0.085345 0.143051
0.108631 -0.085431 0.143121
0.108784 -0.085514 0.143195
0.108945 -0.085598 0.143263
0.109103 -0.085683 0.143338
0.109265 -0.085765 0.143409
0.109419 -0.085843 0.143479
0.109599 -0.085929 0.143555
0.109786 -0.086017 0.143638
0.109948 -0.086091 0.143710
0.110130 -0.086165 0.143786
0.110340 -0.086247 0.143877
0.110518 -0.086309 0.143955
0.110659 -0.086359 0.144010
0.110835 -0.086416 0.144086
0.111110 -0.086486 0.144199
0.111302 -0.086534 0.144280
0.111503 -0.086575 0.144361
0.111708 -0.086610 0.144443
0.111912 -0.086642 0.144528
0.112131 -0.086667 0.144617
0.112338 -0.086682 0.144703
0.112546 -0.086692 0.144787
0.112756 -0.086700 0.144873
0.112934 -0.086703 0.144946
0.113137 -0.086706 0.145030
0.113362 -0.086697 0.145111
0.113554 -0.086696 0.145186
0.113738 -0.086692 0.145253
0.114018 -0.086677 0.145343
0.114203 -0.086674 0.145408
0.114408 -0.086667 0.145474
0.114611 -0.086656 0.145536
0.114780 -0.086651 0.145590
0.115049 -0.086629 0.145663
0.115301 -0.086606 0.145733
0.115440 -0.086592 0.145772
0.115730 -0.086557 0.145848
0.115939 -0.086528 0.145901
0.116154 -0.086497 0.145957
0.116385 -0.086460 0.146014
0.116555 -0.086433 0.146054
0.116829 -0.086384 0.146119
0.117065 -0.086345 0.146173
0.117214 -0.086318 0.146206
0.117369 -0.086289 0.146239
0.117628 -0.086248 0.146290
0.117835 -0.086216 0.146327
0.118060 -0.086182 0.146367
0.118188 -0.086159 0.146390
0.118446 -0.086124 0.146436
0.118642 -0.086095 0.146470
0.118814 -0.086067 0.146500
0.119003 -0.086032 0.146531
0.119202 -0.085992 0.146563
0.119369 -0.085961 0.146589
0.119570 -0.085928 0.146620
0.119714 -0.085917 0.146638
0.119831 -0.085926 0.146649
0.119896 -0.085933 0.146653
0.120122 -0.085888 0.146686
0.120250 -0.085909 0.146692
0.120427 -0.085893 0.146710
0.120649 -0.085860 0.146734
0.120882 -0.085859 0.146751
0.121157 -0.085830 0.146770
0.121346 -0.085830 0.146781
0.121521 -0.085826 0.146791
0.121721 -0.085806 0.146804
0.121915 -0.085820 0.146813
0.122073 -0.085808 0.146823
0.122292 -0.085825 0.146830
0.122458 -0.085834 0.146835
0.122626 -0.085836 0.146840
0.122775 -0.085834 0.146847
0.122942 -0.085839 0.146853
0.123130 -0.085861 0.146859
0.123344 -0.085879 0.146865
0.123507 -0.085893 0.146870
0.123674 -0.085900 0.146876
0.123847 -0.085914 0.146883
0.124016 -0.085923 0.146889
0.124188 -0.085944 0.146897
0.124362 -0.085970 0.146902
0.124515 -0.085992 0.146908
0.124756 -0.086043 0.146917
0.125074 -0.086118 0.146928
0.125290 -0.086164 0.146937
0.125522 -0.086210 0.146949
0.125700 -0.086240 0.146960
0.125804 -0.086255 0.146969
0.125940 -0.086276 0.146980
