Column1 Column2 Column3
0.213221 -0.078177 0.156936
0.213252 -0.078196 0.156941
0.213283 -0.078214 0.156944
0.213323 -0.078242 0.156949
0.213344 -0.078258 0.156951
0.213373 -0.078287 0.156954
0.213390 -0.078308 0.156956
0.213391 -0.078320 0.156955
0.213419 -0.078358 0.156956
0.213431 -0.078384 0.156959
0.213434 -0.078407 0.156959
0.213438 -0.078427 0.156958
0.213444 -0.078441 0.156957
0.213451 -0.078449 0.156956
0.213429 -0.078475 0.156955
0.213408 -0.078484 0.156954
0.213408 -0.078484 0.156954
0.213403 -0.078503 0.156954
0.213341 -0.078525 0.156958
0.213317 -0.078536 0.156962
0.213286 -0.078548 0.156968
0.213268 -0.078547 0.156969
0.213245 -0.078547 0.156972
0.213203 -0.078558 0.156981
0.213162 -0.078565 0.156994
0.213131 -0.078564 0.157003
0.213113 -0.078563 0.157009
0.213064 -0.078550 0.157017
0.213028 -0.078540 0.157024
0.213012 -0.078536 0.157028
0.212955 -0.078512 0.157040
0.212917 -0.078494 0.157048
0.212896 -0.078482 0.157057
0.212875 -0.078467 0.157062
0.212855 -0.078449 0.157067
0.212840 -0.078429 0.157071
0.212829 -0.078409 0.157076
0.212823 -0.078394 0.157078
0.212822 -0.078382 0.157079
0.212823 -0.078364 0.157082
0.212832 -0.078342 0.157085
0.212846 -0.078322 0.157089
0.212869 -0.078296 0.157091
0.212896 -0.078270 0.157095
0.212928 -0.078249 0.157097
0.212969 -0.078236 0.157102
0.213014 -0.078222 0.157104
0.213063 -0.078218 0.157107
0.213116 -0.078216 0.157112
0.213164 -0.078223 0.157117
0.213213 -0.078237 0.157123
0.213279 -0.078263 0.157132
0.213330 -0.078292 0.157144
0.213387 -0.078324 0.157157
0.213433 -0.078357 0.157169
0.213478 -0.078398 0.157183
0.213511 -0.078436 0.157197
0.213534 -0.078475 0.157207
0.213551 -0.078502 0.157209
0.213567 -0.078564 0.157228
0.213572 -0.078611 0.157238
0.213576 -0.078639 0.157239
0.213569 -0.078687 0.157247
0.213544 -0.078750 0.157263
0.213528 -0.078790 0.157270
0.213505 -0.078823 0.157278
0.213479 -0.078860 0.157286
0.213448 -0.078882 0.157293
0.213396 -0.078926 0.157305
0.213356 -0.078952 0.157316
0.213320 -0.078969 0.157326
0.213295 -0.078980 0.157334
0.213285 -0.078986 0.157337
0.213257 -0.078995 0.157345
0.213226 -0.078998 0.157357
0.213195 -0.078996 0.157368
0.213165 -0.078991 0.157379
0.213136 -0.078983 0.157391
0.213110 -0.078970 0.157405
0.213087 -0.078957 0.157418
0.213064 -0.078940 0.157428
0.213063 -0.078938 0.157432
0.213045 -0.078916 0.157443
0.213029 -0.078896 0.157451
0.213015 -0.078844 0.157464
0.213016 -0.078823 0.157467
0.213019 -0.078815 0.157468
0.213025 -0.078795 0.157471
0.213040 -0.078758 0.157476
0.213056 -0.078739 0.157477
0.213071 -0.078727 0.157478
0.213096 -0.078711 0.157481
0.213123 -0.078703 0.157482
0.213142 -0.078699 0.157484
0.213183 -0.078696 0.157486
0.213214 -0.078697 0.157485
0.213247 -0.078705 0.157488
0.213274 -0.078713 0.157492
0.213314 -0.078734 0.157497
0.213350 -0.078759 0.157504
0.213389 -0.078792 0.157513
0.213424 -0.078826 0.157523
0.213460 -0.078866 0.157532
0.213485 -0.078898 0.157541
0.213500 -0.078916 0.157547
0.213530 -0.078964 0.157558
0.213534 -0.078974 0.157563
0.213557 -0.079022 0.157575
0.213576 -0.079065 0.157584
0.213597 -0.079112 0.157592
0.213610 -0.079154 0.157602
0.213617 -0.079189 0.157609
0.213622 -0.079221 0.157615
0.213621 -0.079253 0.157624
0.213615 -0.079260 0.157629
0.213612 -0.079287 0.157637
0.213609 -0.079315 0.157646
