Column1 Column2 Column3
0.189721 -0.092945 0.091922
0.189701 -0.092807 0.091844
0.189682 -0.092688 0.091777
0.189671 -0.092610 0.091733
0.189660 -0.092528 0.091688
0.189652 -0.092461 0.091652
0.189643 -0.092367 0.091601
0.189636 -0.092296 0.091562
0.189630 -0.092206 0.091515
0.189625 -0.092143 0.091480
0.189617 -0.092057 0.091435
0.189612 -0.091999 0.091406
0.189603 -0.091902 0.091355
0.189595 -0.091832 0.091320
0.189585 -0.091746 0.091279
0.189580 -0.091702 0.091257
0.189572 -0.091642 0.091228
0.189565 -0.091592 0.091204
0.189556 -0.091528 0.091171
0.189548 -0.091479 0.091148
0.189539 -0.091414 0.091116
0.189537 -0.091388 0.091103
0.189527 -0.091326 0.091072
0.189516 -0.091270 0.091043
0.189506 -0.091222 0.091020
0.189493 -0.091159 0.090989
0.189479 -0.091099 0.090960
0.189466 -0.091038 0.090932
0.189453 -0.090980 0.090906
0.189439 -0.090914 0.090878
0.189426 -0.090857 0.090854
0.189412 -0.090785 0.090824
0.189402 -0.090727 0.090801
0.189389 -0.090646 0.090769
0.189376 -0.090573 0.090741
0.189363 -0.090491 0.090709
0.189352 -0.090422 0.090682
0.189337 -0.090331 0.090648
0.189326 -0.090257 0.090620
0.189316 -0.090191 0.090594
0.189304 -0.090111 0.090564
0.189293 -0.090029 0.090533
0.189290 -0.090004 0.090520
0.189278 -0.089911 0.090483
0.189268 -0.089829 0.090450
0.189253 -0.089702 0.090404
0.189251 -0.089676 0.090391
0.189245 -0.089610 0.090365
0.189237 -0.089515 0.090326
0.189233 -0.089457 0.090304
0.189226 -0.089359 0.090265
0.189221 -0.089268 0.090230
0.189217 -0.089193 0.090201
0.189213 -0.089059 0.090149
0.189208 -0.089009 0.090130
0.189206 -0.088931 0.090101
0.189205 -0.088850 0.090071
0.189201 -0.088740 0.090028
0.189201 -0.088655 0.089996
0.189203 -0.088511 0.089942
0.189204 -0.088404 0.089900
0.189207 -0.088296 0.089858
0.189207 -0.088226 0.089830
0.189214 -0.088072 0.089771
0.189215 -0.088014 0.089748
0.189220 -0.087901 0.089703
0.189219 -0.087786 0.089658
0.189216 -0.087732 0.089639
0.189208 -0.087612 0.089590
0.189202 -0.087547 0.089569
0.189188 -0.087424 0.089521
0.189184 -0.087389 0.089509
0.189166 -0.087269 0.089463
0.189153 -0.087197 0.089433
0.189146 -0.087158 0.089419
0.189129 -0.087069 0.089384
0.189112 -0.086993 0.089351
0.189103 -0.086945 0.089331
0.189082 -0.086875 0.089298
0.189064 -0.086822 0.089272
0.189054 -0.086780 0.089253
0.189038 -0.086744 0.089235
0.189007 -0.086694 0.089216
0.188999 -0.086655 0.089201
0.188976 -0.086611 0.089190
0.188961 -0.086574 0.089183
0.188956 -0.086541 0.089173
0.188938 -0.086505 0.089174
0.188929 -0.086484 0.089175
0.188926 -0.086464 0.089170
0.188914 -0.086451 0.089176
0.188905 -0.086453 0.089179
0.188904 -0.086436 0.089170
0.188893 -0.086463 0.089180
0.188892 -0.086450 0.089172
0.188884 -0.086482 0.089181
0.188882 -0.086489 0.089182
0.188883 -0.086479 0.089177
0.188881 -0.086502 0.089190
0.188882 -0.086492 0.089186
0.188883 -0.086488 0.089189
0.188883 -0.086516 0.089211
0.188883 -0.086511 0.089221
0.188883 -0.086519 0.089237
0.188884 -0.086507 0.089238
0.188885 -0.086506 0.089250
0.188885 -0.086534 0.089280
0.188885 -0.086523 0.089281
0.188886 -0.086536 0.089306
0.188888 -0.086542 0.089324
0.188887 -0.086532 0.089327
0.188889 -0.086548 0.089354
0.188889 -0.086543 0.089358
0.188887 -0.086556 0.089388
0.188886 -0.086563 0.089405
0.188885 -0.086558 0.089409
0.188884 -0.086564 0.089437
0.188884 -0.086559 0.089442
0.188884 -0.086557 0.089471
0.188883 -0.086553 0.089476
0.188885 -0.086543 0.089500
0.188887 -0.086538 0.089503
0.188892 -0.086523 0.089528
0.188897 -0.086516 0.089531
0.188903 -0.086497 0.089553
0.188907 -0.086488 0.089555
0.188914 -0.086467 0.089573
0.188919 -0.086449 0.089584
0.188926 -0.086436 0.089587
0.188932 -0.086410 0.089606
0.188936 -0.086398 0.089615
0.188942 -0.086389 0.089617
0.188948 -0.086365 0.089641
0.188953 -0.086353 0.089646
0.188957 -0.086333 0.089669
0.188962 -0.086317 0.089683
0.188964 -0.086302 0.089696
0.188965 -0.086281 0.089711
0.188965 -0.086271 0.089718
0.188964 -0.086242 0.089738
0.188964 -0.086231 0.089744
0.188964 -0.086200 0.089763
0.188964 -0.086173 0.089777
0.188965 -0.086161 0.089786
0.188966 -0.086125 0.089805
0.188968 -0.086110 0.089817
0.188970 -0.086071 0.089838
0.188971 -0.086047 0.089855
0.188972 -0.086022 0.089873
0.188973 -0.086011 0.089883
0.188972 -0.085983 0.089903
