Column1 Column2 Column3
-4.339694 6.082060 -2.030300
-6.157452 6.066578 -2.136299
-6.717702 5.986343 -2.132236
-6.917975 5.847218 -2.162206
-7.682117 5.131010 -2.276379
-7.891462 4.710605 -2.462044
-7.761473 4.215403 -2.433992
-7.712560 4.168703 -2.383821
-7.634275 3.934805 -2.349599
-6.976675 2.546437 -1.771615
-6.463761 1.645689 -1.353773
-4.928555 0.078675 -1.077227
-4.782096 -0.101216 -1.005321
-2.401431 -1.539253 -0.708660
-1.123596 -2.184911 -0.366457
0.217570 -2.781024 -0.026644
1.405898 -3.080898 0.483348
2.829619 -3.349296 0.973343
4.031191 -3.336014 1.195859
5.576731 -3.266569 1.343235
6.502836 -3.185227 1.321531
7.285540 -2.964501 1.203680
8.112185 -2.688825 1.074660
8.638249 -2.305301 0.921424
8.829093 -1.912719 0.843072
8.777278 -1.528032 0.859563
8.407482 -1.193694 0.865442
7.840385 -0.789024 0.787360
7.433439 -0.594847 0.746280
6.972165 -0.421339 0.699129
6.513513 -0.360158 0.657886
6.389362 -0.295949 0.630627
6.268314 -0.250131 0.608803
4.914375 -0.004503 0.512884
4.545406 0.028489 0.445229
3.929209 0.084960 0.225336
2.811939 0.125399 -0.211862
2.432828 0.181372 -0.298630
1.829677 0.236380 -0.524024
1.023937 0.389266 -0.686492
-0.194194 0.484584 -0.951980
-0.993650 0.477327 -1.151039
-1.539890 0.462138 -1.291327
-2.090142 0.543700 -1.391779
-3.094657 0.654620 -1.408818
-3.729863 0.770760 -1.385188
-4.237920 0.789042 -1.387152
-4.589217 0.746009 -1.292632
-4.756676 0.795763 -1.300731
-5.159653 0.744965 -1.238844
-5.151597 0.648290 -1.158878
-5.063716 0.610953 -1.154908
-5.018517 0.610558 -1.161107
-4.558253 0.336578 -1.080368
-4.173451 0.151298 -1.011347
-3.702555 -0.059102 -0.901413
-3.043233 -0.408751 -0.767791
-2.460206 -0.647015 -0.588129
-1.344478 -1.234393 -0.211916
-0.624531 -1.628245 0.093488
0.169211 -2.081455 0.504743
0.805449 -2.474338 0.818544
1.421710 -2.755847 1.089297
2.250712 -3.143956 1.394590
2.392328 -3.222959 1.518801
3.508654 -3.640402 1.930492
4.150044 -3.749474 2.144379
4.757577 -3.898160 2.274196
5.508924 -4.053173 2.398282
5.927141 -4.075030 2.417300
6.595201 -4.076561 2.423773
7.017949 -4.078132 2.458038
7.604687 -3.991623 2.494789
7.815897 -3.825876 2.515027
7.899337 -3.628335 2.487647
7.973957 -3.419025 2.464762
7.936272 -3.044740 2.304162
7.805929 -2.872521 2.229339
7.408835 -2.512391 1.984327
7.103854 -2.308439 1.847441
6.626119 -1.903665 1.553901
6.282354 -1.744191 1.420553
5.659648 -1.408566 1.051979
5.318090 -1.246155 0.830419
5.135353 -1.094064 0.656263
4.587941 -0.800798 0.342731
4.381994 -0.748796 0.346252
3.525277 -0.368185 -0.133295
3.351352 -0.273970 -0.181693
2.611897 0.017812 -0.435191
1.933841 0.179322 -0.592235
1.625935 0.272051 -0.676380
1.337804 0.350260 -0.662315
0.491484 0.588927 -0.746603
0.083092 0.774991 -0.708555
-0.426093 0.932479 -0.748130
-0.980594 1.084802 -0.776354
-1.240181 1.291206 -0.758402
-1.455307 1.385516 -0.807813
-1.644086 1.559254 -0.879091
-2.065103 1.799277 -0.951672
-2.193037 1.911021 -0.981511
-2.149881 1.948771 -1.001009
-2.005871 1.943599 -1.050310
-1.936883 1.971302 -1.094011
-1.928937 2.093987 -1.125443
-1.912892 2.139088 -1.153766
-1.670583 2.176162 -1.124699
-1.549119 2.059762 -1.086329
-1.484913 1.960982 -1.078365
-1.253994 1.855843 -0.987141
-1.077355 1.687264 -0.917306
-0.666562 1.310153 -0.757113
-0.446454 1.031518 -0.610445
-0.218795 0.711834 -0.444732
0.059586 0.399928 -0.330923
0.258489 0.110535 -0.188605
0.582408 -0.311298 0.033473
0.619570 -0.343734 0.071590
1.053448 -0.779974 0.316319
1.230413 -1.001964 0.437758
1.518732 -1.274358 0.558741
1.804361 -1.654943 0.748742
2.097589 -1.974949 0.829628
2.443637 -2.221911 0.952430
2.646385 -2.271378 0.912435
2.740612 -2.459387 0.941247
2.813985 -2.512562 0.924024
2.871953 -2.536864 0.900323
2.872225 -2.437358 0.899047
2.857304 -2.325743 0.914451
2.725356 -2.209451 0.909230
2.629320 -2.014083 0.814302
2.492081 -1.809950 0.841911
2.397024 -1.773882 0.836886
2.266825 -1.497966 0.797590
2.244258 -1.472849 0.817564
2.244258 -1.472849 0.817564
2.226295 -1.336980 0.809683
2.226295 -1.336980 0.809683
1.849969 -0.899463 0.668050
1.568977 -0.632947 0.687572
1.325336 -0.445167 0.573367
1.325336 -0.445167 0.573367
1.071243 -0.217107 0.507382
0.511916 0.389713 0.216289
0.366036 0.581838 0.093348
0.346024 0.617474 0.043057
0.217352 0.960576 -0.129309
0.076309 1.179894 -0.269375
0.060976 1.275469 -0.290359
0.003821 1.345881 -0.376401
-0.092594 1.474454 -0.490716
-0.395217 1.969637 -0.661138
-0.496948 2.156238 -0.667360
-0.486848 2.149982 -0.730668
-0.486848 2.149982 -0.730668
