x y z
-1.243779 0.573759 0.888218
-1.278538 0.644458 0.833943
-1.383962 0.753579 0.803141
-1.487453 0.891406 0.756462
-1.395422 0.868726 0.783285
-1.249812 0.885509 0.783450
-1.113921 0.843287 0.813745
-1.043675 0.855732 0.797356
-0.991232 0.871970 0.776466
-0.910794 0.906997 0.772165
-0.802203 0.895431 0.768157
-0.508395 0.834045 0.818289
-0.470785 0.868824 0.901462
-0.437531 0.895385 0.930553
-0.398072 0.901751 0.934699
-0.381536 1.020106 0.963863
-0.435541 1.107708 0.934049
-0.395787 1.212660 0.931510
-0.325578 1.240060 0.934048
-0.154013 1.246487 0.899007
-0.035454 1.312330 0.889698
0.102011 1.411548 0.882598
0.127839 1.428218 0.831714
0.108772 1.545298 0.774622
0.198599 1.550703 0.836185
0.385496 1.490051 0.869597
0.447769 1.480461 0.865668
0.469039 1.528662 0.920220
0.373327 1.646474 0.943988
0.286312 1.713394 0.885624
0.308797 1.764114 0.968732
0.359811 1.750924 1.002919
0.388128 1.736461 1.025657
0.410784 1.802873 1.054698
0.449957 1.800275 0.952613
0.389747 1.807560 0.924427
0.315856 1.838316 0.861618
0.382954 1.854088 0.832020
0.481150 1.809685 0.903148
0.399418 1.785651 0.864898
0.329271 1.740539 0.789534
0.398793 1.743278 0.819182
0.463397 1.738977 0.899008
0.494329 1.763178 0.992713
0.487504 1.709191 0.979892
0.476952 1.689822 0.966577
0.341281 1.642462 1.005261
0.113919 1.569864 0.959086
-0.107751 1.489990 0.926979
-0.174763 1.496044 0.962692
-0.328373 1.479760 0.911351
-0.384022 1.453355 0.919957
-0.362623 1.456417 0.893321
-0.181082 1.440448 0.906173
0.015668 1.402208 0.898548
0.122125 1.321054 0.828676
0.255849 1.268839 0.831978
0.358301 1.200447 0.765051
0.395357 1.154030 0.761560
0.270719 1.021238 0.734363
0.201685 0.999306 0.809936
0.053917 0.937377 0.789478
-0.062074 0.888774 0.810877
-0.147413 0.875410 0.918757
-0.262461 0.865062 0.957155
-0.237755 0.888470 1.113934
-0.158005 0.924721 1.167940
-0.120546 0.932683 1.198920
